head,relation,tail,label
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01wwvc5,1
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/08mg_b,1
/m/09qv3c,/music/group_member/membership./music/group_membership/role,/m/03bx0bm,0
/m/02kxbwx,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/016kjs,0
/m/012ykt,/film/actor/film./film/performance/film,/m/01mgw,1
/m/0bdwqv,/film/film/written_by,/m/0151w_,0
/m/012d40,/people/person/places_lived./people/place_lived/location,/m/012vwb,0
/m/02jknp,/sports/sports_team/colors,/m/083jv,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02rb84n,1
/m/054ks3,/education/educational_institution/campuses,/m/011kn2,0
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/05r4w,1
/m/0139q5,/people/person/nationality,/m/01w806h,0
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/01vtg4q,0
/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/0q9sg,1
/m/012q4n,/film/actor/film./film/performance/film,/m/02gd6x,1
/m/0143wl,/people/person/spouse_s./people/marriage/type_of_union,/m/02ynfr,0
/m/012gk9,/award/award_winning_work/awards_won./award/award_honor/award,/m/06gd4,0
/m/02hczc,/award/award_winning_work/awards_won./award/award_honor/award,/m/09sdmz,0
/m/012wg,/people/person/profession,/m/0nbcg,1
/m/013xrm,/people/ethnicity/people,/m/02f6xy,0
/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/05qjt,1
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05f4m9q,1
/m/011wtv,/film/film/produced_by,/m/05prs8,1
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/054ks3,1
/m/013sg6,/award/award_nominee/award_nominations./award/award_nomination/award,/m/017g21,0
/m/0njlp,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/0134w7,0
/m/011k11,/music/record_label/artist,/m/0277c3,1
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c,1
/m/0hnf5vm,/common/topic/webpage./common/webpage/category,/m/08mbj5d,0
/m/013dy7,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/01xqw,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/016tvq,0
/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0jyb4,0
/m/06c0ns,/music/genre/artists,/m/0677ng,0
/m/0135nb,/soccer/football_player/current_team./sports/sports_team_roster/team,/m/0fvly,1
/m/010r6f,/location/location/time_zones,/m/02lcqs,1
/m/0143hl,/education/university/international_tuition./measurement_unit/dated_money_value/currency,/m/0pspl,0
/m/01kj0p,/location/hud_county_place/place,/m/010tkc,0
/m/012ycy,/music/artist/track_contributions./music/track_contribution/role,/m/0prpt,0
/m/0_3cs,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf,0
/m/027pwl,/people/person/places_lived./people/place_lived/location,/m/01ktz1,0
/m/0124ld,/olympics/olympic_games/sports,/m/09w1n,1
/m/013_vh,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05ztrmj,1
/m/0_75d,/people/person/place_of_birth,/m/01ngx6,0
/m/02r3cn,/music/artist/track_contributions./music/track_contribution/role,/m/01vdm0,0
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/052hl,1
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c92g,1
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0cqhmg,0
/m/0124k9,/tv/tv_program/genre,/m/06nbt,1
/m/013w7j,/award/award_nominee/award_nominations./award/award_nomination/award,/m/018grr,0
/m/027pwl,/award/award_nominee/award_nominations./award/award_nomination/award,/m/099jhq,0
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/062z7,1
/m/013xrm,/people/ethnicity/people,/m/06cgy,1
/m/013b6_,/people/ethnicity/geographic_distribution,/m/03spz,1
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/021s9n,0
/m/011ycb,/film/film/produced_by,/m/0bwfn,0
/m/012gq6,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/012dtf,/film/actor/film./film/performance/film,/m/0cfdd,0
/m/09pmkv,/film/film/language,/m/01gp_d,0
/m/011vx3,/people/person/profession,/m/025352,1
/m/0bksh,/music/record_label/artist,/m/01wwvt2,0
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0l14md,1
/m/0t_2,/people/ethnicity/people,/m/0k4gf,0
/m/0133x7,/music/artist/track_contributions./music/track_contribution/role,/m/01s0ps,1
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0gbbt,0
/m/0g4vmj8,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/024dgj,0
/m/01337_,/film/actor/film./film/performance/film,/m/026qnh6,0
/m/017s11,/music/performance_role/track_performances./music/track_contribution/role,/m/02sgy,0
/m/011yxg,/film/film/genre,/m/017j6,0
/m/027gs1_,/film/film/language,/m/02h40lc,0
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0ptk_,0
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/013zs9,0
/m/01200d,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0c4xc,0
/m/012rng,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0ch280,0
/m/011x_4,/film/film/genre,/m/078mm1,0
/m/013yq,/base/biblioness/bibs_location/state,/m/0d0x8,1
/m/0146mv,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/059rby,1
/m/01q7cb_,/music/record_label/artist,/m/01wvxw1,0
/m/011k1h,/music/record_label/artist,/m/0178kd,1
/m/012cj0,/people/person/places_lived./people/place_lived/location,/m/04n3l,1
/m/012qjw,/medicine/symptom/symptom_of,/m/09jg8,1
/m/011zd3,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/018db8,0
/m/0127m7,/award/award_winner/awards_won./award/award_honor/award_winner,/m/086k8,1
/m/013b6_,/people/ethnicity/geographic_distribution,/m/06bnz,1
/m/0126y2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0415ggl,0
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/06pk8,1
/m/013km,/people/person/profession,/m/07bsj,0
/m/02dtg,/film/film/genre,/m/07s9rl0,0
/m/012rng,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0267wwv,1
/m/013xrm,/people/ethnicity/people,/m/03_f0,1
/m/011v3,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/01x66d,0
/m/012dtf,/film/film/language,/m/02h40lc,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0drnwh,1
/m/012s1d,/film/film/genre,/m/043n0v_,0
/m/0k611,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0m31m,0
/m/013d7t,/base/biblioness/bibs_location/state,/m/04ly1,1
/m/01w61th,/people/ethnicity/people,/m/0k4gf,0
/m/0132_h,/sports/sports_team/roster./baseball/baseball_roster_position/position,/m/049dk,0
/m/03xnq9_,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,/m/01bjv,0
/m/02bq1j,/film/film/personal_appearances./film/personal_film_appearance/person,/m/01_x6d,0
/m/013pp3,/influence/influence_node/influenced_by,/m/04n65n,0
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award,/m/09td7p,1
/m/013xrm,/people/ethnicity/people,/m/0gs96,0
/m/0134w7,/film/actor/film./film/performance/film,/m/02_5h,0
/m/012vwb,/award/award_winning_work/awards_won./award/award_honor/award,/m/02z1nbg,0
/m/0122wc,/sports/sports_team/sport,/m/02vx4,1
/m/012ykt,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01wqpnm,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/032l1,0
/m/012yc,/music/genre/artists,/m/014pg1,0
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/01pvkk,0
/m/011xy1,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,/m/05c6073,0
/m/01304j,/people/person/spouse_s./people/marriage/type_of_union,/m/05qqm,0
/m/011k4g,/people/person/gender,/m/04wvhz,0
/m/011yl_,/film/film/other_crew./film/film_crew_gig/crewmember,/m/094wz7q,1
/m/012mzw,/education/educational_institution/students_graduates./education/education/student,/m/03f1r6t,1
/m/012x2b,/film/actor/film./film/performance/film,/m/02t_h3,1
/m/0f3m1,/film/film/genre,/m/02n4kr,0
/m/0127gn,/people/person/places_lived./people/place_lived/location,/m/02sn34,1
/m/040_9,/award/award_winning_work/awards_won./award/award_honor/award,/m/0f4x7,0
/m/01c99j,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02_n3z,0
/m/011ykb,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/07r1h,1
/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/099tbz,0
/m/011w54,/award/award_category/disciplines_or_subjects,/m/02j62,1
/m/011_3s,/film/actor/film./film/performance/film,/m/040_lv,1
/m/0126t5,/music/genre/artists,/m/0889x,1
/m/012f86,/people/ethnicity/geographic_distribution,/m/06bnz,1
/m/01364q,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/01_9fk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c9jp,0
/m/011yn5,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/089g0h,1
/m/011x_4,/film/film/language,/m/02h40lc,1
/m/012201,/people/person/places_lived./people/place_lived/location,/m/0847q,0
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/01309x,0
/m/012d40,/people/person/languages,/m/012w70,1
/m/0113sg,/people/person/profession,/m/02hv44_,1
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0jyb4,1
/m/011yxg,/film/film/language,/m/064_8sq,1
/m/011zf2,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0fpj9pm,0
/m/015cjr,/people/person/nationality,/m/09c7w0,0
/m/0141kz,/people/person/places_lived./people/place_lived/location,/m/06y9v,1
/m/011yl_,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02_n3z,1
/m/0123j6,/business/business_operation/industry,/m/020mfr,1
/m/012gbb,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/018j2,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01q8fxx,0
/m/0140g4,/film/film/country,/m/09c7w0,1
/m/0137n0,/film/actor/film./film/performance/film,/m/017kct,0
/m/08wjc1,/music/instrument/instrumentalists,/m/0135xb,0
/m/0133x7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0197tq,0
/m/012fvq,/education/educational_institution/school_type,/m/0sxfd,0
/m/011yn5,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02l_7y,0
/m/05r4w,/film/actor/film./film/performance/film,/m/06ztvyx,0
/m/018417,/education/educational_degree/people_with_this_degree./education/education/institution,/m/09b_0m,0
/m/01304j,/people/person/profession,/m/039v1,1
/m/0127xk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09qrn4,1
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01cky2,1
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,/m/01vj9c,1
/m/0137n0,/people/person/profession,/m/04mqgr,0
/m/0284n42,/music/performance_role/track_performances./music/track_contribution/role,/m/0gghm,0
/m/01m65sp,/film/film/personal_appearances./film/personal_film_appearance/person,/m/0163t3,0
/m/014488,/people/person/profession,/m/02snj9,0
/m/02g_6x,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,/m/0jc6p,0
/m/02j62,/people/person/sibling_s./people/sibling_relationship/sibling,/m/09889g,0
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09sb52,1
/m/0136pk,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c92g,1
/m/011zf2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/016fnb,0
/m/013xrm,/people/ethnicity/people,/m/06cvj,0
/m/011k1h,/music/record_label/artist,/m/0lpjn,0
/m/01200d,/people/person/gender,/m/03h610,0
/m/012mrr,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,/m/02cft,0
/m/03f3_p3,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0c6qh,0
/m/012gx2,/people/person/nationality,/m/09c7w0,1
/m/012dtf,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/0h1m9,1
/m/048scx,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03qpp9,0
/m/0vbk,/people/person/profession,/m/09jwl,0
/m/0140t7,/music/artist/origin,/m/0n95v,1
/m/09cm54,/people/person/places_lived./people/place_lived/location,/m/0cb4j,0
/m/0146bp,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/011s9r,/people/person/nationality,/m/09c7w0,1
/m/01242_,/award/award_winning_work/awards_won./award/award_honor/award,/m/094qd5,1
/m/013pk3,/people/person/religion,/m/0kpl,1
/m/01zc2w,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0hl3d,0
/m/012wgb,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,/m/018grr,1
/m/012b30,/organization/organization/headquarters./location/mailing_address/citytown,/m/0d9jr,1
/m/013mj_,/location/location/time_zones,/m/02fqwt,1
/m/012yc,/music/genre/artists,/m/02l840,1
/m/011k1h,/music/record_label/artist,/m/0fm2_,0
/m/013rfk,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf,0
/m/012_53,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1
/m/013w7j,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,/m/083jv,0
/m/012yc,/music/genre/artists,/m/011_vz,0
/m/012v9y,/film/actor/film./film/performance/film,/m/01ck6h,0
/m/047yc,/education/educational_institution/colors,/m/083jv,0
/m/012gx2,/people/person/place_of_birth,/m/0_24q,1
/m/0113sg,/influence/influence_node/peers./influence/peer_relationship/peers,/m/0gs96,0
/m/0kvnn,/business/business_operation/industry,/m/03qh03g,0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0l15bq,1
/m/062dn7,/music/performance_role/track_performances./music/track_contribution/role,/m/04rzd,0
/m/011ykb,/award/award_winning_work/awards_won./award/award_honor/award,/m/099jhq,1
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04rlf,1
/m/0140t7,/people/person/places_lived./people/place_lived/location,/m/02_286,1
/m/01243b,/music/genre/parent_genre,/m/06crk,0
/m/013gwb,/location/hud_county_place/place,/m/05ljv7,0
/m/012ky3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0l8z1,1
/m/012gbb,/people/person/religion,/m/018d6l,0
/m/04f2zj,/music/genre/artists,/m/01ydzx,0
/m/011zf2,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0154j,0
/m/011k1h,/music/record_label/artist,/m/01wgfp6,1
/m/012dtf,/people/person/places_lived./people/place_lived/location,/m/0y3k9,1
/m/012lzr,/education/educational_institution/students_graduates./education/education/student,/m/01c92g,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/012pd4,0
/m/0258dh,/people/person/profession,/m/0dxtg,0
/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01438g,1
/m/01385g,/people/person/places_lived./people/place_lived/location,/m/09lbv,0
/m/012v1t,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,/m/07p__7,1
/m/013xrm,/people/ethnicity/people,/m/0320jz,1
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/015pkc,1
/m/0kr_t,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf,0
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/07f1x,1
/m/01453,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/0clzr,0
/m/011zd3,/film/actor/film./film/performance/film,/m/06ztvyx,1
/m/0l9k1,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/018vs,1
/m/012z8_,/people/person/gender,/m/05zppz,1
/m/012pd4,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0jrqq,0
/m/0126y2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01vw20h,1
/m/03f2_rc,/film/actor/film./film/performance/film,/m/031778,0
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award,/m/099tbz,1
/m/012vd6,/film/actor/film./film/performance/film,/m/01jnc_,1
/m/011ywj,/film/film/produced_by,/m/0bzyh,1
/m/011z3g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/013gz,0
/m/011xy1,/education/educational_institution/students_graduates./education/education/student,/m/0kftt,0
