head,relation,tail
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0k9ts
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/07cbcy
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/099tbz
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09qv_s
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09sb52
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0bfvd4
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/011zd3
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/013knm
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0154qm
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01wgcvn
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01wy5m
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01yfm8
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/022wxh
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0237fw
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02__7n
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02rchht
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/030xr_
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0686zv
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/086sj
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0psss
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/014l6_
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01cmp9
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0294zg
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03cffvv
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0djlxb
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/011zd3
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/013knm
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0154qm
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01wgcvn
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01wy5m
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/022wxh
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0237fw
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02__7n
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02qgyv
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02rchht
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/048s0r
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0686zv
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0psss
/m/01438g,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/01vwllw
/m/01438g,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/046zh
/m/01438g,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/07r1h
/m/01438g,/film/actor/film./film/performance/film,/m/014l6_
/m/01438g,/film/actor/film./film/performance/film,/m/01cmp9
/m/01438g,/film/actor/film./film/performance/film,/m/0294zg
/m/01438g,/film/actor/film./film/performance/film,/m/03cffvv
/m/01438g,/film/actor/film./film/performance/film,/m/0415ggl
/m/01438g,/film/actor/film./film/performance/film,/m/0422v0
/m/01438g,/film/actor/film./film/performance/film,/m/048htn
/m/01438g,/film/actor/film./film/performance/film,/m/04sntd
/m/01438g,/film/actor/film./film/performance/film,/m/0djlxb
/m/01438g,/people/person/gender,/m/05zppz
/m/01438g,/people/person/nationality,/m/09c7w0
/m/01438g,/people/person/place_of_birth,/m/0dclg
/m/01438g,/people/person/places_lived./people/place_lived/location,/m/0dclg
/m/01438g,/people/person/religion,/m/092bf5
/m/01438g,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/0cv3w
/m/01438g,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/0143hl,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0143hl,/education/educational_institution/campuses,/m/0143hl
/m/0143hl,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01mkq
/m/0143hl,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02jfc
/m/0143hl,/education/educational_institution_campus/educational_institution,/m/0143hl
/m/0143hl,/education/university/international_tuition./measurement_unit/dated_money_value/currency,/m/01nv4h
/m/0143hl,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,/m/01nv4h
/m/0143hl,/organization/organization/headquarters./location/mailing_address/citytown,/m/0bdg5
/m/0143hl,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/0dmy0
/m/0143q0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f73p
/m/0143q0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f77l
/m/0143wl,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/0fb1q
/m/0143wl,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf
/m/0143wl,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,/m/0h32q
/m/0143wl,/film/actor/dubbing_performances./film/dubbing_performance/language,/m/02h40lc
/m/0143wl,/film/actor/film./film/performance/film,/m/026gyn_
/m/0143wl,/film/actor/film./film/performance/film,/m/027pfb2
/m/0143wl,/film/actor/film./film/performance/film,/m/029v40
/m/0143wl,/film/actor/film./film/performance/film,/m/02qrv7
/m/0143wl,/film/actor/film./film/performance/film,/m/03z9585
/m/0143wl,/film/actor/film./film/performance/film,/m/04hwbq
/m/0143wl,/film/actor/film./film/performance/film,/m/08k40m
/m/0143wl,/film/actor/film./film/performance/film,/m/0b9rdk
/m/0143wl,/film/actor/film./film/performance/film,/m/0bbw2z6
/m/0143wl,/film/actor/film./film/performance/film,/m/0crfwmx
/m/0143wl,/film/actor/film./film/performance/film,/m/0f61tk
/m/0143wl,/people/person/employment_history./business/employment_tenure/company,/m/0g5lhl7
/m/0143wl,/people/person/gender,/m/05zppz
/m/0143wl,/people/person/languages,/m/02h40lc
/m/0143wl,/people/person/nationality,/m/0j5g9
/m/0143wl,/people/person/places_lived./people/place_lived/location,/m/030qb3t
/m/0143wl,/people/person/places_lived./people/place_lived/location,/m/0n95v
/m/0143wl,/people/person/profession,/m/02hrh1q
/m/0143wl,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09sb52
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gkvb7
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/014gf8
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/015t56
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/019pm_
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01d1st
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01mqc_
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01pgzn_
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01z7s_
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/023kzp
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/04w391
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/05cx7x
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/06151l
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/073x6y
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/07h565
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/08swgx
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0btpx
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0c4f4
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0hvb2
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0z4s
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/08r4x3
/m/014488,/film/actor/film./film/performance/film,/m/08r4x3
/m/014488,/music/group_member/membership./music/group_membership/group,/m/01v0sx2
/m/014488,/people/person/gender,/m/05zppz
/m/014488,/people/person/nationality,/m/09c7w0
/m/014488,/people/person/places_lived./people/place_lived/location,/m/02_286
/m/014488,/people/person/profession,/m/01d_h8
/m/014488,/people/person/profession,/m/02hrh1q
/m/014488,/people/person/profession,/m/0nbcg
/m/014488,/people/person/religion,/m/0c8wxp
/m/014488,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01ckrr
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02h3d1
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/04mqgr
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/award,/m/04njml
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0k7pf
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/04jpk2
/m/0144l1,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0k7pf
/m/0144l1,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/01nv4h
/m/0144l1,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0144l1,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,/m/01jdpf
/m/0144l1,/influence/influence_node/peers./influence/peer_relationship/peers,/m/01vs4f3
/m/0144l1,/music/artist/track_contributions./music/track_contribution/role,/m/018vs
/m/0144l1,/music/artist/track_contributions./music/track_contribution/role,/m/026t6
/m/0144l1,/music/artist/track_contributions./music/track_contribution/role,/m/02sgy
/m/0144l1,/music/artist/track_contributions./music/track_contribution/role,/m/0342h
/m/0144l1,/music/group_member/membership./music/group_membership/group,/m/01v0sxx
/m/0144l1,/music/group_member/membership./music/group_membership/role,/m/028tv0
/m/0144l1,/music/group_member/membership./music/group_membership/role,/m/0l14qv
/m/0144l1,/people/person/gender,/m/05zppz
/m/0144l1,/people/person/nationality,/m/02jx1
/m/0144l1,/people/person/nationality,/m/07ssc
/m/0144l1,/people/person/place_of_birth,/m/0n95v
/m/0144l1,/people/person/profession,/m/016z4k
/m/0144l1,/people/person/profession,/m/01d_h8
/m/0144l1,/people/person/profession,/m/025352
/m/0144l1,/people/person/profession,/m/02hrh1q
/m/0144l1,/people/person/profession,/m/039v1
/m/0144l1,/people/person/profession,/m/09jwl
/m/0144l1,/people/person/profession,/m/0fnpj
/m/0144l1,/people/person/profession,/m/0kyk
/m/0144l1,/people/person/profession,/m/0nbcg
/m/0144l1,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y
/m/0144wg,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/01453,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02_j1w
/m/01453,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02nzb8
/m/01453,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/02sdk9v
/m/01453,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/0dgrmp
/m/01453,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02_j1w
/m/01453,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/02sdk9v
/m/01453,/soccer/football_team/current_roster./sports/sports_team_roster/position,/m/0dgrmp
/m/01453,/sports/sports_team/colors,/m/09ggk
/m/0145m,/music/genre/parent_genre,/m/02p4l6s
/m/0145rs,/music/genre/artists,/m/01j59b0
/m/0145rs,/music/genre/artists,/m/01j6mff
/m/0145rs,/music/genre/artists,/m/01kp_1t
/m/0145rs,/music/genre/artists,/m/01vzz1c
/m/0145rs,/music/genre/artists,/m/01w20rx
/m/0145rs,/music/genre/artists,/m/03y82t6
